concept_id
2904229
2904230
2911435
2911436
2911439
2911440
2904231
2911438
42615070
1972870
1972871
2911437
42615071
36058631
36058632
36073725
36073726
36073727
36809182
36809208
36809241
36809287
36809310
36809316
36810286
36810895
36810978
36812357
36813862
36813863
36814458
36814725
36809262
36809264
36809271
36809275
36809317
36811191
36811918
36813714
35200139
35200149
35200150
35200151
35201932
35200153
35200154
35200155
35201933
35200156
35200157
