concept_id
21033637
43268546
44206591
36057786
21073049
46287731
40721444
41478012
19010292
40706772
37559029
41264687
41007533
2909552
41164020
37593540
35768773
35766983
36812163
21043536
37593538
21112238
35803485
43532781
41502600
41195341
40976192
40721429
2023142
41502149
43532968
41245748
36036955
41089635
41101335
36925475
36921881
42927622
43037225
21171169
36888424
2909554
40995897
42927655
42927640
21069273
42917430
43532784
2909559
41233910
43268547
21161379
41226415
41026926
21112227
40871138
40840020
40871137
40721427
43037224
41208929
784047
19038656
21121933
37593539
41038599
21121935
40964581
36882218
40851655
42922288
36221669
21063168
41491066
35200099
37559031
21112234
42927643
21141657
35771299
2909561
41183483
41257240
36894636
950664
43257656
21053349
43163439
21073051
42876757
36057735
21033652
2023147
35142191
43804972
35758681
36955052
40913886
41007531
43607075
21053340
35768771
41201209
41257245
46287733
21053345
21073050
43045028
43532782
37559778
21131711
35756288
36057765
37559130
43268556
35129853
41502700
41101334
36960909
36968606
36259923
44206642
40945193
41502491
36057758
35774641
35746190
36057767
35756291
35803705
1972518
41288319
2036458
37559479
19085134
41288314
43697148
40706771
41069882
43045027
35758676
40945206
41502035
37559628
42917429
41245747
40090868
21053344
21131707
35775473
35764562
21023865
36036958
43279419
35850815
40913887
36952550
36938979
41208930
43769014
36057745
36276398
21073048
43532967
21151479
37559731
36941069
41020882
37559177
42876735
43206187
35764561
41257246
2909556
41477549
21112240
41319734
44126777
41288316
36932496
21121931
43697151
21121934
40976194
41239880
44049164
40913888
43295667
43162384
40882921
35750336
41245746
41245749
36057747
35760450
43532783
41183479
37559477
36946833
35775472
43284836
43279421
21043535
36810158
42927625
21106789
35200098
950670
21171166
21151481
43715050
21092533
35790380
21033655
21073067
41089636
37557256
41492895
35752038
41173787
41288317
41307782
40721440
46287719
36957040
36949554
36887756
40090867
21033641
2034356
36057780
46287734
35760447
44113622
2023141
21023862
41026920
40933362
46287713
36283329
41152471
43643254
41069877
41020879
21121927
36890752
21141656
19082548
37557862
21147179
21082744
35150530
41101338
35752037
43037230
2036450
21155973
35139568
21161378
43257657
41477888
41502529
40721448
1831931
21038072
40871140
41164012
44208922
41490747
41058088
40913885
35757973
35747908
40705942
43532976
21112246
43733088
40851661
42613185
21161380
2036462
35747915
21082741
41490721
35756286
43697150
35159801
43206186
21141660
21151490
41007537
44082281
21023870
41476637
44208176
36954263
41502191
43184254
950663
35756281
43185290
40857443
41164016
43279414
44053803
21102422
784172
35153560
21175486
35773127
43767851
40913882
21058818
21043544
46287740
37593531
36941159
36967049
36939790
36923777
36057770
950694
36057754
43751040
21023857
46287739
35773124
41270740
21112231
36057774
21063180
40827843
43767852
21092544
40721419
35776232
995233
40913895
43661368
43821959
41492322
44095290
42876734
41502201
2909564
35762898
35146692
41026922
43290243
41226418
36811488
41195335
41143794
21073057
36074067
44074908
43589046
43162390
41477875
21023871
40976199
40913896
784174
21141661
21171176
43678224
21161383
43840081
42927631
41101329
43268550
41026923
21053337
36057740
35762899
43279413
21033633
36951622
43263052
21063179
35132438
41052093
43037231
42876776
19010270
41490361
21171175
21121939
35130748
35752036
21043541
2909546
41101326
36248075
21092545
41026925
43284844
41058093
41492533
21127638
35888456
21151487
41477707
36963840
36945555
36969669
43268558
41226411
35758678
21082757
44178135
44206612
41257244
35803616
1831934
44178134
21131708
35145014
40890406
21171167
19038658
40882922
950669
2036463
37559179
35850814
35743736
44163076
43207422
36956576
36929384
1234683
36923820
44163077
1972522
19038655
35805730
44074910
41257239
42927614
43295675
2036452
2036464
35743735
43821957
41491537
41226410
41319735
40902174
41257247
21131710
950671
35775474
2023143
36057781
44045185
21043534
41069881
21063173
40704716
43037222
36057779
35850813
21107977
41502150
2909553
37559880
36055575
36893706
2909570
35147885
44178136
42927623
41477943
21033631
21043542
21053354
41477408
36057755
41276709
21082751
41052091
41114881
21092528
21092542
21112229
21049059
40964584
43749837
36782175
21151488
42876774
36927656
40976200
43713886
41164017
21082749
36283492
41295759
41164014
35746186
44206706
42927648
40721434
19005858
42917906
41083660
21088348
36261832
41069876
43207197
41026924
36895098
35850804
2036453
36057739
37593530
40976202
43295672
35142056
35750338
784048
21102427
40708524
35129452
35745675
35130207
43697149
37593541
36505241
36937726
43696052
950667
21117717
37593535
21112235
36954685
36950580
41245743
21053350
21092538
43697147
21033635
42927635
41492896
36057759
35200100
21023859
36057743
35805735
35764571
21092529
42927646
40945194
40945203
42927644
21121929
43532977
35850807
21102423
21096566
36965597
36968123
36936426
21073052
42927637
43823075
21043540
43173400
36057777
21165749
21151475
21171172
35746187
40945205
41120851
40882917
44185567
43295668
21116522
21171161
41502640
21127452
42481599
36238278
44208915
41183482
41257243
21127639
41132661
35803627
36966645
21053352
36266261
36895001
43152332
21121941
2909565
43295673
43295674
21082750
35768765
35140159
43257653
37593532
995232
43678223
35142866
43642089
19106285
41101325
21033651
40871142
36057741
41132660
21073054
36228695
36057752
35758680
36943244
36967269
21131696
40721430
41132658
21023866
35159922
41492894
41307781
43206190
21112244
43174454
35764564
40721441
43823073
21053355
2022367
19079712
43733090
35771303
40945201
43785886
35773125
