concept_id
1592434
43182762
21138148
36061896
40947545
21069578
19048077
44170968
21061186
21080806
41072178
43786180
40960083
41184181
45892214
36404012
43208695
41166314
36248168
36897682
43215612
35860839
36925306
36939548
43840342
40080338
40160004
35789094
43272621
36061907
1748989
21063036
40883372
43182791
43522840
36233143
36898068
36942439
41404281
35860455
40853055
43290082
40852102
44096910
2031631
45893034
42875915
41040936
40080336
43804159
44096044
40712271
19122186
40712270
1748956
36953017
43032545
40916126
36927200
36958852
41195800
36248899
41288745
40945664
35764671
36409400
1971645
40220769
41083974
40883374
21161276
43171780
1748985
36061905
36953684
36968292
35860840
43642381
40947546
44166954
46275633
1748959
19125242
43032546
46275632
21043415
43182790
40712269
36061908
36412248
21053213
41257683
36061897
43160867
40220795
43197819
1592437
45892556
43268384
43298482
40221116
1235357
40945669
42731648
21053215
43193750
19048071
36061906
36412246
41246494
36219736
36937613
41027628
40220793
19038784
36061904
2050589
21033493
43138732
1748988
40916124
35860454
21051386
43522777
41209226
44183594
1748986
2917817
43732231
41103647
40059335
36784561
36233142
36933971
41135086
36778999
36955751
43298529
2937994
43522495
36897515
36233144
40709680
21131574
41101768
40724604
40724602
44127029
36950345
36969463
780185
35860458
44185672
36061909
43193751
41040935
40724601
35414451
36929651
35410525
36277450
995126
46275634
1748957
36944439
36943387
36959758
36897763
21131573
36262103
42876172
41290665
36412247
43660518
44186126
43678527
44036307
36504619
43160868
42731574
43160866
21063035
41116314
19088562
40916125
40160001
36779001
1748987
44159847
21053214
35752148
21141522
40220794
43268385
702578
40128015
35412557
2031629
41133092
43215643
40220792
19038785
44067904
40883376
36897543
41226852
1748953
36935981
36925777
36962428
43840343
41404433
21069606
36248169
40914288
36934204
43858446
41320140
44033885
43522783
40724597
44037034
43186772
36061903
43138758
36949762
43175926
21092413
41103646
35860453
41249680
43298357
42918908
40945668
43138759
40059337
35412773
36061901
44101047
36061899
21040051
40724595
44174865
40945666
40709689
43171800
21072939
36275334
1748984
36061898
43171801
36407130
43160870
40885252
21023722
43175881
41135085
36947375
36958007
36950070
41039028
43160869
40896672
35860836
43149644
36925472
40160002
36940914
36923998
2907978
41135083
43215610
41402640
35414412
21063034
36222585
43298296
2937992
42731595
43522795
35860456
35860457
19016698
35748013
41257682
43696348
36931105
43522786
40852101
43042972
36933630
43204733
40883373
41133091
41101769
2907979
41311816
2050590
41135084
43204732
43153842
780186
21110299
43215611
21121798
43283430
43160894
41226851
1748954
40865477
44112432
42731691
43714174
40834350
36269549
702577
43153881
40945665
43208697
40724591
40996626
41404462
44049837
35770020
35408398
36271562
36945751
40883375
43786181
41133093
36783255
1592433
35860838
43522809
36961854
43522868
41288746
43768138
43522791
43298018
36921454
45892557
41007936
44051010
41404340
41302143
21149567
43142737
40724594
36412245
43171802
41177701
36964807
36061902
36919881
43193748
36953976
40171780
43035797
43297865
21072940
19048073
36948345
41058810
1592438
41007937
41070325
40220796
41234056
42918909
44120603
43262883
36898056
40945667
1748982
2937842
36784562
43276253
19048075
36061900
1592435
21061185
36229805
44180502
36967718
35410429
40724589
44062430
44174454
35412885
40080334
43298279
21043414
36922071
2031630
36248898
40709681
43149674
36277107
36951420
36935428
36954146
40724593
41404323
41058809
42963129
41013502
36969352
40724596
40709688
1592436
21082601
2917818
40724598
21139717
43219711
21079385
40724600
35860452
43204708
21023721
36779000
40996625
41195801
36936464
43160871
42963130
40171778
40171779
43149675
42731594
35410716
40171781
42963128
21023720
40220797
36509777
36219735
41404313
1748960
36229806
36944364
43182792
43153882
41277370
43786182
19082373
43193749
36222583
41404350
36940299
44045833
43257505
21112108
36406313
40724590
2937843
36219737
35860837
1748955
36229804
35860451
40724592
41226850
1748921
35742186
40724599
36933915
36272735
41404332
40080337
36222584
