concept_id
1971736
37497608
792371
2046840
35897441
35897442
1525661
19007722
1971734
36225241
36507179
36061301
35897444
36240511
1525657
1831322
40086399
2916347
1831323
21050344
741906
21138688
19004991
1525653
36936345
36950537
36952741
36120176
1831324
36036230
40753391
1831325
36120175
36061299
741905
1525654
36036228
36036229
1525655
36061300
36931116
1831326
35897446
37497607
2916346
36969693
43023774
35151050
2916344
36810490
1525660
35151808
36934071
36956640
35159289
40086398
35897443
2046843
2916345
2046838
36503448
36240512
35897445
36036227
36508446
1971735
37497610
36941367
36509870
19039390
2046839
792370
19100025
37497609
43023775
37497606
19004969
21118997
1525658
36120173
2046841
2046842
36225240
36958564
21138689
36120174
36928013
1525659
